"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date","forecast.month"
"729","OICHA",4,6,"25-10-2019",2,"12","LSHTM","<2 weeks ago",">5 years",0.1,5,0.0833333333333333,"expert 12 25-10-2019","November 2019"
"730","OICHA",40,42,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"731","OICHA",40,42,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"732","OICHA",40,42,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"733","OICHA",42,44,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"734","OICHA",42,44,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"735","OICHA",42,44,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"736","OICHA",44,46,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"737","OICHA",44,46,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"738","OICHA",44,46,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"739","OICHA",46,48,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"740","OICHA",46,48,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"741","OICHA",46,48,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"742","OICHA",48,50,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 25-10-2019","November 2019"
"743","OICHA",48,50,"25-10-2019",0,"15","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 15 25-10-2019","November 2019"
"744","OICHA",48,50,"25-10-2019",0,"12","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 12 25-10-2019","November 2019"
"745","OICHA",6,8,"25-10-2019",1,"15","LSHTM","<2 weeks ago","<5 years",0.05,3,0.05,"expert 15 25-10-2019","November 2019"
"746","OICHA",6,8,"25-10-2019",1,"12","LSHTM","<2 weeks ago",">5 years",0.05,3,0.05,"expert 12 25-10-2019","November 2019"
"747","OICHA",6,8,"25-10-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,3,0.05,"expert 7 25-10-2019","November 2019"
"748","OICHA",8,10,"25-10-2019",1,"15","LSHTM","<2 weeks ago","<5 years",0.05,2,0.0333333333333333,"expert 15 25-10-2019","November 2019"
"749","OICHA",8,10,"25-10-2019",1,"12","LSHTM","<2 weeks ago",">5 years",0.05,2,0.0333333333333333,"expert 12 25-10-2019","November 2019"
"750","OICHA",8,10,"25-10-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,2,0.0333333333333333,"expert 7 25-10-2019","November 2019"
"751","BENI",0,2,"15-11-2019",0,"4","WHO","never",">5 years",0,46,0.23,"expert 4 15-11-2019","December 2019"
"752","BENI",0,2,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,46,0.23,"expert 10 14-11-2019","December 2019"
"753","BENI",0,2,"11-11-2019",10,"1","LSHTM","<2 weeks ago",">5 years",0.5,46,0.23,"expert 1 11-11-2019","December 2019"
"754","BENI",0,2,"20-11-2019",14,"6","MoH","<2 weeks ago",">5 years",0.7,46,0.23,"expert 6 20-11-2019","December 2019"
"755","BENI",0,2,"22-11-2019",6,"7","LSHTM","<2 weeks ago","<5 years",0.3,46,0.23,"expert 7 22-11-2019","December 2019"
"756","BENI",0,2,"12-11-2019",1,"2","WHO","<2 weeks ago",">5 years",0.05,46,0.23,"expert 2 12-11-2019","December 2019"
"757","BENI",0,2,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,46,0.23,"expert 8 22-11-2019","December 2019"
"758","BENI",0,2,"15-11-2019",5,"3","WHO",">2 weeks ago",">5 years",0.25,46,0.23,"expert 3 15-11-2019","December 2019"
"759","BENI",0,2,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,46,0.23,"expert 5 15-11-2019","December 2019"
"760","BENI",0,2,"22-11-2019",10,"9","MSF",">2 weeks ago",">5 years",0.5,46,0.23,"expert 9 22-11-2019","December 2019"
"761","BENI",10,12,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,9,0.045,"expert 5 15-11-2019","December 2019"
"762","BENI",10,12,"12-11-2019",1,"2","WHO","<2 weeks ago",">5 years",0.05,9,0.045,"expert 2 12-11-2019","December 2019"
"763","BENI",10,12,"22-11-2019",3,"8","MSF",">2 weeks ago",">5 years",0.15,9,0.045,"expert 8 22-11-2019","December 2019"
"764","BENI",10,12,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,9,0.045,"expert 1 11-11-2019","December 2019"
"765","BENI",10,12,"15-11-2019",4,"4","WHO","never",">5 years",0.2,9,0.045,"expert 4 15-11-2019","December 2019"
"766","BENI",10,12,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,9,0.045,"expert 9 22-11-2019","December 2019"
"767","BENI",10,12,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,9,0.045,"expert 6 20-11-2019","December 2019"
"768","BENI",10,12,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,9,0.045,"expert 7 22-11-2019","December 2019"
"769","BENI",10,12,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,9,0.045,"expert 10 14-11-2019","December 2019"
"770","BENI",10,12,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,9,0.045,"expert 3 15-11-2019","December 2019"
"771","BENI",12,14,"15-11-2019",4,"4","WHO","never",">5 years",0.2,9,0.045,"expert 4 15-11-2019","December 2019"
"772","BENI",12,14,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,9,0.045,"expert 5 15-11-2019","December 2019"
"773","BENI",12,14,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,9,0.045,"expert 7 22-11-2019","December 2019"
"774","BENI",12,14,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,9,0.045,"expert 1 11-11-2019","December 2019"
"775","BENI",12,14,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,9,0.045,"expert 6 20-11-2019","December 2019"
"776","BENI",12,14,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,9,0.045,"expert 9 22-11-2019","December 2019"
"777","BENI",12,14,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,9,0.045,"expert 10 14-11-2019","December 2019"
"778","BENI",12,14,"22-11-2019",3,"8","MSF",">2 weeks ago",">5 years",0.15,9,0.045,"expert 8 22-11-2019","December 2019"
"779","BENI",12,14,"12-11-2019",1,"2","WHO","<2 weeks ago",">5 years",0.05,9,0.045,"expert 2 12-11-2019","December 2019"
"780","BENI",12,14,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,9,0.045,"expert 3 15-11-2019","December 2019"
"781","BENI",14,16,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,8,0.04,"expert 7 22-11-2019","December 2019"
"782","BENI",14,16,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,8,0.04,"expert 1 11-11-2019","December 2019"
"783","BENI",14,16,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,8,0.04,"expert 6 20-11-2019","December 2019"
"784","BENI",14,16,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,8,0.04,"expert 10 14-11-2019","December 2019"
"785","BENI",14,16,"22-11-2019",3,"8","MSF",">2 weeks ago",">5 years",0.15,8,0.04,"expert 8 22-11-2019","December 2019"
"786","BENI",14,16,"15-11-2019",4,"4","WHO","never",">5 years",0.2,8,0.04,"expert 4 15-11-2019","December 2019"
"787","BENI",14,16,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,8,0.04,"expert 2 12-11-2019","December 2019"
"788","BENI",14,16,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,8,0.04,"expert 5 15-11-2019","December 2019"
"789","BENI",14,16,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,8,0.04,"expert 3 15-11-2019","December 2019"
"790","BENI",14,16,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,8,0.04,"expert 9 22-11-2019","December 2019"
"791","BENI",16,18,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,6,0.03,"expert 6 20-11-2019","December 2019"
"792","BENI",16,18,"15-11-2019",2,"4","WHO","never",">5 years",0.1,6,0.03,"expert 4 15-11-2019","December 2019"
"793","BENI",16,18,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,6,0.03,"expert 5 15-11-2019","December 2019"
"794","BENI",16,18,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,6,0.03,"expert 10 14-11-2019","December 2019"
"795","BENI",16,18,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,6,0.03,"expert 7 22-11-2019","December 2019"
"796","BENI",16,18,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,6,0.03,"expert 2 12-11-2019","December 2019"
"797","BENI",16,18,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,6,0.03,"expert 9 22-11-2019","December 2019"
"798","BENI",16,18,"22-11-2019",3,"8","MSF",">2 weeks ago",">5 years",0.15,6,0.03,"expert 8 22-11-2019","December 2019"
"799","BENI",16,18,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,6,0.03,"expert 3 15-11-2019","December 2019"
"800","BENI",16,18,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,6,0.03,"expert 1 11-11-2019","December 2019"
"801","BENI",18,20,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,7,0.035,"expert 7 22-11-2019","December 2019"
"802","BENI",18,20,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,7,0.035,"expert 5 15-11-2019","December 2019"
"803","BENI",18,20,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,7,0.035,"expert 6 20-11-2019","December 2019"
"804","BENI",18,20,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,7,0.035,"expert 3 15-11-2019","December 2019"
"805","BENI",18,20,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,7,0.035,"expert 2 12-11-2019","December 2019"
"806","BENI",18,20,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,7,0.035,"expert 9 22-11-2019","December 2019"
"807","BENI",18,20,"22-11-2019",2,"8","MSF",">2 weeks ago",">5 years",0.1,7,0.035,"expert 8 22-11-2019","December 2019"
"808","BENI",18,20,"14-11-2019",2,"10","WHO","<2 weeks ago","<5 years",0.1,7,0.035,"expert 10 14-11-2019","December 2019"
"809","BENI",18,20,"15-11-2019",2,"4","WHO","never",">5 years",0.1,7,0.035,"expert 4 15-11-2019","December 2019"
"810","BENI",18,20,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,7,0.035,"expert 1 11-11-2019","December 2019"
"811","BENI",2,4,"15-11-2019",0,"4","WHO","never",">5 years",0,33,0.165,"expert 4 15-11-2019","December 2019"
"812","BENI",2,4,"12-11-2019",3,"2","WHO","<2 weeks ago",">5 years",0.15,33,0.165,"expert 2 12-11-2019","December 2019"
"813","BENI",2,4,"15-11-2019",5,"3","WHO",">2 weeks ago",">5 years",0.25,33,0.165,"expert 3 15-11-2019","December 2019"
"814","BENI",2,4,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,33,0.165,"expert 10 14-11-2019","December 2019"
"815","BENI",2,4,"22-11-2019",4,"7","LSHTM","<2 weeks ago","<5 years",0.2,33,0.165,"expert 7 22-11-2019","December 2019"
"816","BENI",2,4,"22-11-2019",8,"9","MSF",">2 weeks ago",">5 years",0.4,33,0.165,"expert 9 22-11-2019","December 2019"
"817","BENI",2,4,"15-11-2019",3,"5","WHO","<2 weeks ago","<5 years",0.15,33,0.165,"expert 5 15-11-2019","December 2019"
"818","BENI",2,4,"11-11-2019",4,"1","LSHTM","<2 weeks ago",">5 years",0.2,33,0.165,"expert 1 11-11-2019","December 2019"
"819","BENI",2,4,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,33,0.165,"expert 8 22-11-2019","December 2019"
"820","BENI",2,4,"20-11-2019",6,"6","MoH","<2 weeks ago",">5 years",0.3,33,0.165,"expert 6 20-11-2019","December 2019"
"821","BENI",20,22,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,5,0.025,"expert 2 12-11-2019","December 2019"
"822","BENI",20,22,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,5,0.025,"expert 5 15-11-2019","December 2019"
"823","BENI",20,22,"14-11-2019",3,"10","WHO","<2 weeks ago","<5 years",0.15,5,0.025,"expert 10 14-11-2019","December 2019"
"824","BENI",20,22,"15-11-2019",1,"4","WHO","never",">5 years",0.05,5,0.025,"expert 4 15-11-2019","December 2019"
"825","BENI",20,22,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,5,0.025,"expert 1 11-11-2019","December 2019"
"826","BENI",20,22,"22-11-2019",1,"7","LSHTM","<2 weeks ago","<5 years",0.05,5,0.025,"expert 7 22-11-2019","December 2019"
"827","BENI",20,22,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,5,0.025,"expert 6 20-11-2019","December 2019"
"828","BENI",20,22,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,5,0.025,"expert 3 15-11-2019","December 2019"
"829","BENI",20,22,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,5,0.025,"expert 8 22-11-2019","December 2019"
"830","BENI",20,22,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,5,0.025,"expert 9 22-11-2019","December 2019"
"831","BENI",22,24,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,5,0.025,"expert 5 15-11-2019","December 2019"
"832","BENI",22,24,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,5,0.025,"expert 6 20-11-2019","December 2019"
"833","BENI",22,24,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,5,0.025,"expert 3 15-11-2019","December 2019"
"834","BENI",22,24,"15-11-2019",1,"4","WHO","never",">5 years",0.05,5,0.025,"expert 4 15-11-2019","December 2019"
"835","BENI",22,24,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,5,0.025,"expert 2 12-11-2019","December 2019"
"836","BENI",22,24,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,5,0.025,"expert 7 22-11-2019","December 2019"
"837","BENI",22,24,"14-11-2019",4,"10","WHO","<2 weeks ago","<5 years",0.2,5,0.025,"expert 10 14-11-2019","December 2019"
"838","BENI",22,24,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,5,0.025,"expert 8 22-11-2019","December 2019"
"839","BENI",22,24,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,5,0.025,"expert 1 11-11-2019","December 2019"
"840","BENI",22,24,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,5,0.025,"expert 9 22-11-2019","December 2019"
"841","BENI",24,26,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,5,0.025,"expert 6 20-11-2019","December 2019"
"842","BENI",24,26,"14-11-2019",5,"10","WHO","<2 weeks ago","<5 years",0.25,5,0.025,"expert 10 14-11-2019","December 2019"
"843","BENI",24,26,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,5,0.025,"expert 5 15-11-2019","December 2019"
"844","BENI",24,26,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,5,0.025,"expert 2 12-11-2019","December 2019"
"845","BENI",24,26,"15-11-2019",0,"4","WHO","never",">5 years",0,5,0.025,"expert 4 15-11-2019","December 2019"
"846","BENI",24,26,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,5,0.025,"expert 7 22-11-2019","December 2019"
"847","BENI",24,26,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,5,0.025,"expert 3 15-11-2019","December 2019"
"848","BENI",24,26,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,5,0.025,"expert 9 22-11-2019","December 2019"
"849","BENI",24,26,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,5,0.025,"expert 1 11-11-2019","December 2019"
"850","BENI",24,26,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,5,0.025,"expert 8 22-11-2019","December 2019"
"851","BENI",26,28,"14-11-2019",6,"10","WHO","<2 weeks ago","<5 years",0.3,6,0.03,"expert 10 14-11-2019","December 2019"
"852","BENI",26,28,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,6,0.03,"expert 2 12-11-2019","December 2019"
"853","BENI",26,28,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,6,0.03,"expert 5 15-11-2019","December 2019"
"854","BENI",26,28,"15-11-2019",0,"4","WHO","never",">5 years",0,6,0.03,"expert 4 15-11-2019","December 2019"
"855","BENI",26,28,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,6,0.03,"expert 7 22-11-2019","December 2019"
"856","BENI",26,28,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,6,0.03,"expert 6 20-11-2019","December 2019"
"857","BENI",26,28,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,6,0.03,"expert 8 22-11-2019","December 2019"
"858","BENI",26,28,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,6,0.03,"expert 9 22-11-2019","December 2019"
"859","BENI",26,28,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,6,0.03,"expert 1 11-11-2019","December 2019"
"860","BENI",26,28,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,6,0.03,"expert 3 15-11-2019","December 2019"
"861","BENI",28,30,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019","December 2019"
"862","BENI",28,30,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019","December 2019"
"863","BENI",28,30,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019","December 2019"
"864","BENI",28,30,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019","December 2019"
"865","BENI",28,30,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019","December 2019"
"866","BENI",28,30,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019","December 2019"
"867","BENI",28,30,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019","December 2019"
"868","BENI",28,30,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019","December 2019"
"869","BENI",28,30,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019","December 2019"
"870","BENI",28,30,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019","December 2019"
"871","BENI",30,32,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019","December 2019"
"872","BENI",30,32,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019","December 2019"
"873","BENI",30,32,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019","December 2019"
"874","BENI",30,32,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019","December 2019"
"875","BENI",30,32,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019","December 2019"
"876","BENI",30,32,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019","December 2019"
"877","BENI",30,32,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019","December 2019"
"878","BENI",30,32,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019","December 2019"
"879","BENI",30,32,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019","December 2019"
"880","BENI",30,32,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019","December 2019"
"881","BENI",32,34,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019","December 2019"
"882","BENI",32,34,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019","December 2019"
"883","BENI",32,34,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019","December 2019"
"884","BENI",32,34,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019","December 2019"
"885","BENI",32,34,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019","December 2019"
"886","BENI",32,34,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019","December 2019"
"887","BENI",32,34,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019","December 2019"
"888","BENI",32,34,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019","December 2019"
"889","BENI",32,34,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019","December 2019"
"890","BENI",32,34,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019","December 2019"
"891","BENI",34,36,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019","December 2019"
"892","BENI",34,36,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019","December 2019"
"893","BENI",34,36,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019","December 2019"
"894","BENI",34,36,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019","December 2019"
"895","BENI",34,36,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019","December 2019"
"896","BENI",34,36,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019","December 2019"
"897","BENI",34,36,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019","December 2019"
"898","BENI",34,36,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019","December 2019"
"899","BENI",34,36,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019","December 2019"
"900","BENI",34,36,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019","December 2019"
"901","BENI",36,38,"14-11-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 14-11-2019","December 2019"
"902","BENI",36,38,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019","December 2019"
"903","BENI",36,38,"15-11-2019",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 15-11-2019","December 2019"
"904","BENI",36,38,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019","December 2019"
"905","BENI",36,38,"15-11-2019",0,"5","WHO","<2 weeks ago","<5 years",0,0,0,"expert 5 15-11-2019","December 2019"
"906","BENI",36,38,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019","December 2019"
"907","BENI",36,38,"15-11-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 15-11-2019","December 2019"
"908","BENI",36,38,"22-11-2019",0,"8","MSF",">2 weeks ago",">5 years",0,0,0,"expert 8 22-11-2019","December 2019"
"909","BENI",36,38,"12-11-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 12-11-2019","December 2019"
"910","BENI",36,38,"11-11-2019",0,"1","LSHTM","<2 weeks ago",">5 years",0,0,0,"expert 1 11-11-2019","December 2019"
"911","BENI",38,40,"22-11-2019",0,"7","LSHTM","<2 weeks ago","<5 years",0,0,0,"expert 7 22-11-2019","December 2019"
"912","BENI",38,40,"22-11-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 22-11-2019","December 2019"
"913","BENI",38,40,"20-11-2019",0,"6","MoH","<2 weeks ago",">5 years",0,0,0,"expert 6 20-11-2019","December 2019"
