"","expert","HZ","low_bin","high_bin","chips","p","date","institution","last.in.field","experience.ide","expert.date","forecast.month"
"1110","4","MABALAKO",18,20,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1111","4","MABALAKO",20,22,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1112","4","MABALAKO",22,24,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1113","4","MABALAKO",24,26,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1114","4","MABALAKO",26,28,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1115","4","MABALAKO",28,30,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1116","4","MABALAKO",30,32,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1117","4","MABALAKO",32,34,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1118","4","MABALAKO",34,36,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1119","4","MABALAKO",36,38,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1120","4","MABALAKO",38,40,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1121","4","MABALAKO",40,42,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1122","4","MABALAKO",42,44,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1123","4","MABALAKO",44,46,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1124","4","MABALAKO",46,48,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1125","4","MABALAKO",48,50,0,0,"21-02-2020","WHO","never",">5 years","expert 4 21-02-2020","March 2020"
"1126","8","MABALAKO",0,2,10,0.5,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1127","8","MABALAKO",2,4,4,0.2,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1128","8","MABALAKO",4,6,3,0.15,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1129","8","MABALAKO",6,8,2,0.1,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1130","8","MABALAKO",8,10,1,0.05,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1131","8","MABALAKO",10,12,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1132","8","MABALAKO",12,14,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1133","8","MABALAKO",14,16,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1134","8","MABALAKO",16,18,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1135","8","MABALAKO",18,20,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1136","8","MABALAKO",20,22,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1137","8","MABALAKO",22,24,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1138","8","MABALAKO",24,26,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1139","8","MABALAKO",26,28,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1140","8","MABALAKO",28,30,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1141","8","MABALAKO",30,32,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1142","8","MABALAKO",32,34,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1143","8","MABALAKO",34,36,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1144","8","MABALAKO",36,38,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1145","8","MABALAKO",38,40,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1146","8","MABALAKO",40,42,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1147","8","MABALAKO",42,44,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1148","8","MABALAKO",44,46,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1149","8","MABALAKO",46,48,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
"1150","8","MABALAKO",48,50,0,0,"20-02-2020","MSF","<2 weeks ago",">5 years","expert 8 20-02-2020","March 2020"
